C6P_norm,I3_mfg,C4_norm,C2,Uncertain_to_Total_Words_norm,Y1,Y2
1.3172864224372778,1.0,0.6711517278703322,1.0,-0.20143485371119815,0.0,1.0
-0.7573056686823237,1.0,-0.6497646305932062,0.0,-0.2220905164992042,1.0,0.0
-0.7573056686823237,1.0,0.41088866742192737,1.0,-0.016647608387315497,1.0,0.0
-0.7573056686823237,1.0,0.3893477007988902,1.0,0.7304505197558852,1.0,1.0
0.8324738191116919,0.0,-1.3205003978508807,1.0,-0.07183352822451078,0.0,1.0
-0.7573056686823237,2.0,2.3441659170971048e-17,1.0,-0.5415608318622406,0.0,1.0
-0.7573056686823237,1.0,-0.1062417268548118,1.0,-1.1220856431073192,1.0,1.0
-0.7573056686823237,1.0,1.0306236112363463,0.0,-0.22517901138295096,1.0,0.0
-0.7573056686823237,2.0,-1.1468071475655293,1.0,1.6965894259969,1.0,1.0
-0.7573056686823237,1.0,-1.010099570119495,1.0,1.812294083675101,1.0,0.0
-0.7573056686823237,2.0,0.05002520202787117,1.0,-0.6327795459473697,1.0,1.0
-0.7573056686823237,1.0,0.2481201086544708,1.0,0.2529364719066894,1.0,1.0
0.9924730681446103,1.0,0.38025469997902783,1.0,0.9791578220429092,0.0,1.0
1.1545170036915133,1.0,-0.4307000109139654,1.0,0.6317768361154634,0.0,1.0
-0.7573056686823237,1.0,0.49058354225520817,1.0,-0.8632703156897873,1.0,1.0
-0.7573056686823237,2.0,2.3441659170971048e-17,1.0,-1.1311953718509227,1.0,1.0
-0.7573056686823237,0.0,-0.22613095679821252,1.0,0.5501196170316914,0.0,1.0
-0.7573056686823237,1.0,-0.4307000109139654,1.0,0.11767390364038126,1.0,1.0
-0.7573056686823237,1.0,0.9126484277026737,1.0,-1.0872588524968423,1.0,1.0
1.4003570554023284,0.0,-0.629239096259202,1.0,-1.42565410367284,0.0,1.0
-0.7573056686823237,1.0,1.1751711745204785,1.0,0.6792402529994921,1.0,0.0
0.9924730681446103,1.0,1.4484513659638072,1.0,-1.198129246516298e-16,0.0,1.0
-0.7573056686823237,2.0,-0.15480818728691517,1.0,1.2947903480591292,0.0,1.0
-0.7573056686823237,1.0,0.8814183806333794,1.0,1.5055427759691085,1.0,1.0
-0.7573056686823237,1.0,-0.2884274457433105,1.0,-0.2465953276395939,0.0,1.0
-0.7573056686823237,1.0,-0.35729297793895676,1.0,1.463068120533845,1.0,1.0
-0.7573056686823237,1.0,-1.3896442146705668,1.0,-1.198129246516298e-16,1.0,1.0
0.8598891978536671,1.0,0.5680784212228752,1.0,-0.12332535356515831,0.0,1.0
-0.7573056686823237,0.0,0.8756473353882888,1.0,-0.5811551975957725,1.0,1.0
-0.7573056686823237,1.0,-0.7305791000645756,1.0,0.7580267463895265,1.0,1.0
-0.7573056686823237,1.0,-1.3896442146705668,1.0,-0.5756261953027888,1.0,0.0
1.127586336567735,2.0,-1.307125783497763,1.0,-1.827705957119153,0.0,1.0
-0.7573056686823237,1.0,0.41088866742192737,0.0,0.66054703789154,1.0,1.0
1.6727574010301929,1.0,2.3441659170971048e-17,1.0,1.1932032865558508,0.0,1.0
-0.7573056686823237,1.0,0.2778704909130777,1.0,0.6550929462493161,0.0,0.0
1.1104500061940545,2.0,-0.6195977975184785,1.0,-0.6923032465723629,0.0,1.0
1.6727574010301929,1.0,1.5242560793824858,1.0,0.19681122167371337,0.0,1.0
0.5619355324905464,1.0,0.27139987741186283,1.0,-1.3135796921423242,0.0,1.0
1.6175094455107832,2.0,0.9137721597115854,1.0,1.8358143754522376,0.0,1.0
0.6019366736415596,2.0,1.5404514459651364,1.0,-0.8813699095982549,0.0,1.0
1.6727574010301929,0.0,-0.08867885984778583,1.0,-1.6537502929823316,0.0,1.0
-0.7573056686823237,0.0,-0.8567407937577264,1.0,0.16977807826374347,1.0,1.0
1.6727574010301929,1.0,0.6768315577258038,1.0,0.9896999624035087,0.0,1.0
-0.7573056686823237,2.0,-0.4338781672899611,1.0,-0.021853219375589168,1.0,1.0
-0.7573056686823237,2.0,-0.25917037497766665,1.0,-0.10555147048722781,1.0,0.0
-0.7573056686823237,1.0,-0.38475251733593746,1.0,0.5193140905445996,1.0,1.0
1.6727574010301929,1.0,0.6473548814816074,1.0,-1.4091387122220433,0.0,1.0
-0.7573056686823237,1.0,-0.1494097883452168,1.0,1.3716909355661866,1.0,1.0
-0.7573056686823237,1.0,-0.9334754660884669,1.0,-1.198129246516298e-16,1.0,0.0
1.6727574010301929,2.0,0.8461549810578712,1.0,0.04097435845240829,0.0,1.0
-0.7573056686823237,1.0,0.2481201086544708,1.0,-1.198129246516298e-16,1.0,1.0
-0.7573056686823237,1.0,2.3441659170971048e-17,1.0,1.871686641601933,1.0,0.0
1.4472773945043924,1.0,-0.14824434848802434,1.0,-1.1281506971014414,0.0,1.0
-0.7573056686823237,1.0,1.3150335133981321,1.0,0.4653242205824586,1.0,0.0
1.0331801098184081,1.0,1.6138826916551965,1.0,1.0930557079526595,0.0,1.0
-0.7573056686823237,1.0,2.3441659170971048e-17,1.0,0.3566615224113415,1.0,0.0
0.6694883340115957,1.0,-0.6880819783334788,1.0,0.09206806377202392,0.0,0.0
-0.7573056686823237,1.0,-1.0029030897580569,0.0,-0.04852064013283252,1.0,0.0
0.920972379061409,2.0,0.36682028426428653,1.0,-0.15500130225901412,0.0,1.0
-0.7573056686823237,0.0,-0.10007049721128566,1.0,-0.027128599491192628,1.0,0.0
0.7827603114622035,2.0,0.16161280865059957,1.0,0.5969667783640131,0.0,1.0
-0.7573056686823237,0.0,-0.1703408131949621,1.0,1.1734407824747335,1.0,1.0
-0.7573056686823237,2.0,-0.6096171881464193,1.0,-1.3167945748611607,1.0,1.0
-0.7573056686823237,0.0,1.209964291307823,1.0,0.917837335577433,1.0,0.0
1.6727574010301929,1.0,1.3503924265214773,1.0,1.0696331068588671,0.0,1.0
1.6727574010301929,0.0,0.10111277504650842,1.0,-0.5425960661492158,0.0,1.0
-0.7573056686823237,2.0,-0.06293807696725326,1.0,-1.105410658574074,0.0,1.0
1.598955444479072,0.0,0.38025469997902783,1.0,0.04971186942106063,0.0,1.0
1.6727574010301929,1.0,2.3441659170971048e-17,1.0,0.1436339204151738,0.0,1.0
-0.7573056686823237,0.0,0.8904313295297033,1.0,-0.06804382123272562,1.0,1.0
1.6631901245324319,0.0,0.10788941264978615,1.0,-0.40854968806443087,0.0,1.0
-0.7573056686823237,2.0,1.3701951240989187,1.0,0.03834957787972311,0.0,1.0
1.2922889030566544,0.0,0.3284100977287175,0.0,0.7677457796632373,0.0,1.0
-0.7573056686823237,0.0,0.7710947797452768,0.0,-0.16629540238924748,1.0,0.0
-0.7573056686823237,2.0,-1.4278167338620804,1.0,0.6751252661110326,1.0,0.0
-0.7573056686823237,0.0,0.38352071243713987,1.0,-0.559701519740909,0.0,0.0
1.2456909726804466,2.0,0.09287282865112716,1.0,1.4955115970208364,0.0,1.0
-0.7573056686823237,1.0,0.11418480385651988,1.0,0.8127883098077981,1.0,1.0
-0.7573056686823237,2.0,-0.7362092916394432,0.0,-1.1615050718505797,1.0,0.0
-0.7573056686823237,1.0,-0.1296458917219486,1.0,1.46947281078442,0.0,1.0
-0.7573056686823237,1.0,-0.13005782777479158,1.0,-1.198129246516298e-16,1.0,1.0
0.9552323703199501,0.0,2.3441659170971048e-17,1.0,-1.5824165824645997,0.0,1.0
0.6314946350930074,0.0,-1.6569624278910038,0.0,0.9901446418959785,0.0,1.0
-0.7573056686823237,0.0,0.44502234276598274,1.0,-0.3337629455063834,1.0,1.0
0.5880658859768957,2.0,-0.30000112368567017,1.0,-0.45652867903189814,0.0,1.0
-0.7573056686823237,2.0,0.06951801613679302,0.0,-0.04435295728792117,1.0,1.0
-0.7573056686823237,0.0,0.05002520202787117,1.0,-0.910066970792173,1.0,1.0
-0.7573056686823237,1.0,-0.9725991235998726,1.0,-0.3056444054138551,1.0,1.0
1.3571921712464785,1.0,1.7772126703541666,1.0,-1.224857046114109,0.0,1.0
-0.7573056686823237,0.0,0.4213912379108645,1.0,-0.6100295261300605,1.0,0.0
-0.7573056686823237,2.0,1.357005360644959,1.0,-0.5347967727475941,1.0,1.0
-0.7573056686823237,2.0,2.3441659170971048e-17,1.0,-0.7962675495374495,1.0,1.0
1.4472773945043924,0.0,-0.768742594791667,0.0,-0.800322975363067,0.0,1.0
-0.7573056686823237,2.0,1.069564438075123,1.0,-0.21244119856170715,1.0,0.0
-0.7573056686823237,1.0,-1.1809161458866009,1.0,-1.198129246516298e-16,0.0,0.0
0.8892991652417571,0.0,0.8118442021379841,0.0,-0.5595352941428363,0.0,1.0
1.6727574010301929,2.0,0.8190081227656417,1.0,-0.8424096978684713,0.0,1.0
1.4472773945043924,0.0,-0.9512791951291202,0.0,-1.3991124471388277,0.0,0.0
1.183055877928746,0.0,-0.9725991235998726,0.0,-0.3672408455369331,0.0,1.0
-0.7573056686823237,1.0,-0.661203623562461,1.0,0.9172084872545441,1.0,0.0
1.6727574010301929,0.0,0.7061654145189773,1.0,-0.560999669932236,0.0,1.0
-0.7573056686823237,1.0,0.570366075113176,0.0,-1.198129246516298e-16,0.0,1.0
-0.7573056686823237,1.0,0.5240138418227606,1.0,1.9767505321864627,1.0,1.0
1.0779606890612097,2.0,-0.6654686403754522,1.0,-1.198129246516298e-16,0.0,1.0
-0.7573056686823237,0.0,0.2406642611804578,1.0,-0.7228479375494169,0.0,0.0
1.127586336567735,1.0,1.4273985423732927,1.0,0.34695694042664077,0.0,1.0
-0.7573056686823237,2.0,-0.5483589574011932,1.0,-0.88862388813465,0.0,0.0
-0.7573056686823237,2.0,2.3441659170971048e-17,1.0,0.30180598228832867,1.0,1.0
-0.7573056686823237,2.0,1.4901693141103827,1.0,0.02864393599709969,1.0,0.0
-0.7573056686823237,0.0,1.0459265559889097,1.0,-1.3520921351401614,1.0,0.0
-0.7573056686823237,0.0,-1.0029030897580569,1.0,-1.5259002096116612,0.0,0.0
-0.7573056686823237,2.0,1.6606937989475405,1.0,-1.198129246516298e-16,1.0,1.0
0.8892991652417571,0.0,-0.16214882154035762,1.0,-0.17587715763704614,0.0,1.0
-0.7573056686823237,2.0,0.05989418646084788,0.0,0.6637502181059485,1.0,1.0
-0.7573056686823237,1.0,2.3441659170971048e-17,1.0,-0.8906849941616872,1.0,0.0
-0.7573056686823237,1.0,0.05002520202787117,1.0,0.05721418221305877,1.0,1.0
-0.7573056686823237,1.0,1.2535757435214256,0.0,0.5345662190143415,1.0,1.0
1.0331801098184081,0.0,0.8184387520311446,1.0,0.1924625839258966,0.0,1.0
-0.7573056686823237,0.0,1.2468398855838407,1.0,0.1343673140550742,1.0,1.0
-0.7573056686823237,1.0,-0.5729956463080241,1.0,-0.981868391067314,0.0,0.0
1.4003570554023284,1.0,1.0594097041404213,1.0,1.8100647596825856,0.0,1.0
0.9924730681446103,1.0,-0.6629594856888744,1.0,-0.0034292096822420176,0.0,1.0
-0.7573056686823237,0.0,-1.457815089974118,1.0,0.1651419075112468,0.0,1.0
-0.7573056686823237,1.0,0.05002520202787117,1.0,1.4190132390708048,1.0,1.0
0.9552323703199501,2.0,-0.3227452398276049,1.0,0.6481245509612035,0.0,1.0
-0.7573056686823237,0.0,1.5404514459651364,1.0,-1.198129246516298e-16,1.0,0.0
-0.7573056686823237,1.0,-0.5164460665668257,1.0,-1.5611033187545458,1.0,0.0
-0.7573056686823237,2.0,-0.9334754660884669,1.0,-1.358191010174577,1.0,1.0
0.7387341073078723,0.0,-1.6640270289042127,1.0,0.35106238423233793,0.0,0.0
1.6727574010301929,2.0,1.1474043407749461,1.0,-0.2632334067936236,0.0,1.0
-0.7573056686823237,0.0,0.8184387520311446,1.0,1.3604181004435618,1.0,1.0
-0.7573056686823237,0.0,1.6170189411928495,1.0,-1.2020804061548345,1.0,1.0
-0.7573056686823237,2.0,0.2778704909130777,0.0,0.2906089629754935,1.0,1.0
-0.7573056686823237,1.0,0.1753201705974576,1.0,0.6948594668841898,1.0,1.0
1.183055877928746,2.0,0.015452603745121564,1.0,0.3913061898939265,0.0,1.0
0.9924730681446103,1.0,-0.435048902663271,1.0,-0.7813387316624691,0.0,1.0
1.4003570554023284,1.0,0.029493164057878943,1.0,0.0102100303398176,0.0,1.0
1.0779606890612097,0.0,-0.3458901701047848,0.0,0.5778585320782471,0.0,0.0
1.127586336567735,1.0,0.9457604614493524,1.0,-1.198129246516298e-16,0.0,1.0
-0.7573056686823237,1.0,1.9290418572457826,1.0,-1.198129246516298e-16,1.0,1.0
0.920972379061409,1.0,-0.44274735266015103,1.0,-0.8388504407426779,0.0,0.0
1.4472773945043924,1.0,1.1443319206434734,1.0,1.334693672800616,0.0,0.0
0.7601089919691176,0.0,0.04470324253118559,1.0,0.3317932311869389,0.0,1.0
-0.7573056686823237,1.0,-0.6981411017413524,0.0,-0.06676541182030689,1.0,1.0
-0.7573056686823237,2.0,-0.5853235121128023,1.0,-0.06097664050750959,1.0,0.0
0.8892991652417571,1.0,-0.13602822320399813,1.0,0.31274574672919264,0.0,0.0
-0.7573056686823237,0.0,-0.23216076138802508,1.0,0.46915421969367194,1.0,1.0
1.0779606890612097,1.0,-0.7048645996724799,1.0,0.1767417258957662,0.0,0.0
-0.7573056686823237,0.0,1.3150335133981321,1.0,0.5637987005693956,1.0,0.0
-0.7573056686823237,1.0,0.5949696064638783,0.0,-1.198129246516298e-16,1.0,0.0
1.6175094455107832,1.0,1.122275391139912,1.0,-0.8510644316703263,0.0,0.0
1.0331801098184081,1.0,0.2987577975782229,1.0,-0.8215463413099141,0.0,1.0
-0.7573056686823237,1.0,0.7353046302672758,1.0,0.3858476773224186,1.0,1.0
1.6727574010301929,2.0,1.3423512764953551,1.0,-1.0249919339888005,0.0,1.0
-0.7573056686823237,2.0,1.4586620031302469,0.0,-1.6320445947421145,0.0,0.0
1.0779606890612097,0.0,1.0615252060765563,1.0,0.5373387610388516,0.0,1.0
-0.7573056686823237,1.0,-1.0997831987462152,1.0,0.6891215461723368,1.0,1.0
-0.7573056686823237,1.0,-0.20310249201793362,1.0,-1.3702665778638874,0.0,1.0
-0.7573056686823237,0.0,-1.6806491358635112,1.0,-0.7131068338098147,1.0,1.0
1.554985047602649,1.0,0.10111277504650842,1.0,-0.8572520790548911,0.0,1.0
1.127586336567735,1.0,-1.1809161458866009,1.0,0.766824655349235,0.0,1.0
-0.7573056686823237,2.0,1.305968101424237,1.0,0.5735431871285996,0.0,1.0
1.2456909726804466,2.0,-0.4307000109139654,1.0,-0.8927071325239061,0.0,1.0
-0.7573056686823237,2.0,-1.3850256399723258,0.0,0.6359744324124722,1.0,1.0
-0.7573056686823237,2.0,-0.4071427649585108,1.0,-0.4691601862138714,1.0,0.0
-0.7573056686823237,2.0,-1.8211439594275007,0.0,-1.198129246516298e-16,1.0,0.0
1.6727574010301929,1.0,-0.5006290234278374,1.0,-0.03750801456010327,0.0,1.0
-0.7573056686823237,0.0,0.8135830128403597,1.0,-0.3090109472754674,0.0,1.0
-0.7573056686823237,1.0,-0.33497105791613113,1.0,0.3030809952700043,0.0,0.0
-0.7573056686823237,1.0,2.3441659170971048e-17,1.0,-1.198129246516298e-16,1.0,1.0
-0.7573056686823237,0.0,-0.3580148838038458,1.0,1.415731498070996,1.0,1.0
1.127586336567735,2.0,1.274995304509779,1.0,0.28331442724712197,0.0,1.0
1.6727574010301929,2.0,0.5562339325436098,1.0,-0.20015834172690292,0.0,1.0
0.9924730681446103,0.0,-0.4071427649585108,1.0,-0.6824631597546468,0.0,1.0
0.920972379061409,2.0,0.3914185329385714,1.0,-0.2543605003276532,0.0,1.0
-0.7573056686823237,1.0,-1.892987977988663,1.0,-0.11941727850461248,0.0,1.0
-0.7573056686823237,2.0,-1.4021229461128888,1.0,-1.198129246516298e-16,0.0,0.0
1.4472773945043924,2.0,0.20312199206958187,1.0,0.5430196735975759,0.0,1.0
-0.7573056686823237,1.0,0.48602374314403457,0.0,-1.428366886712894,1.0,0.0
1.4472773945043924,1.0,1.5584987929104266,1.0,-0.7290179640771541,0.0,1.0
1.3571921712464785,0.0,-0.24061721551001242,1.0,0.2250967058294383,0.0,1.0
-0.7573056686823237,0.0,1.5879691200172217,1.0,0.4533225931809612,1.0,0.0
-0.7573056686823237,0.0,-0.8459233622702909,1.0,-0.35467533482430413,1.0,0.0
0.8324738191116919,1.0,0.2481201086544708,1.0,-1.2021712336382775,0.0,1.0
-0.7573056686823237,1.0,0.4973650318422805,1.0,1.0311826999131757,1.0,1.0
-0.7573056686823237,1.0,-0.38475251733593746,0.0,-0.8381462480826979,1.0,0.0
1.6727574010301929,0.0,-0.02101850106519453,1.0,-0.9667271416469356,0.0,0.0
1.4472773945043924,0.0,1.1361999402342482,0.0,-1.16373897486313,0.0,1.0
-0.7573056686823237,1.0,-0.25420676852138324,1.0,-1.198129246516298e-16,1.0,1.0
-0.7573056686823237,2.0,1.1751711745204785,1.0,-0.4067541639108924,1.0,0.0
-0.7573056686823237,0.0,-0.7742333582419447,1.0,-1.4387645253783719,1.0,0.0
1.6175094455107832,2.0,0.10788941264978615,1.0,-0.8620825165399651,0.0,1.0
1.6727574010301929,2.0,0.7292587271936,1.0,0.14361478717069906,0.0,1.0
1.183055877928746,0.0,-0.03757107906787302,1.0,-0.1380868827305493,0.0,1.0
-0.7573056686823237,1.0,-0.3633343028611709,1.0,1.385329350502547,1.0,0.0
-0.7573056686823237,1.0,-1.0635623252494666,1.0,-0.8725386904948147,1.0,0.0
-0.7573056686823237,1.0,0.7487694696285079,1.0,-0.8067776701740583,1.0,0.0
-0.7573056686823237,0.0,-0.3185089838393619,1.0,-0.2000773692368365,0.0,1.0
-0.7573056686823237,1.0,0.06010233265509484,1.0,0.01321737753155412,1.0,1.0
-0.7573056686823237,0.0,-0.5821965244928098,1.0,-1.198129246516298e-16,1.0,0.0
-0.7573056686823237,2.0,-0.3185089838393619,1.0,0.09742817285186726,1.0,1.0
-0.7573056686823237,2.0,0.38352071243713987,1.0,-0.6980213085449939,1.0,1.0
0.6314946350930074,1.0,-0.5569144161277013,1.0,-0.659201668699918,0.0,0.0
-0.7573056686823237,1.0,0.05002520202787117,1.0,-1.198129246516298e-16,1.0,1.0
1.2133789249143019,2.0,0.3060814340242737,1.0,-0.5607604679613394,0.0,1.0
1.0123586197921615,2.0,0.5927229663601287,1.0,0.15023631829270107,0.0,1.0
-0.7573056686823237,2.0,-0.035252147722748865,1.0,0.08725769209849249,1.0,1.0
-0.7573056686823237,1.0,0.9496737570728659,1.0,1.4660721364191718,1.0,1.0
-0.7573056686823237,2.0,-0.6195977975184785,0.0,0.4339347120314727,1.0,0.0
-0.7573056686823237,1.0,0.7146530381621493,1.0,-0.1540563051635224,1.0,1.0
-0.7573056686823237,1.0,1.0142697431019398,1.0,0.26070704987473936,1.0,1.0
-0.7573056686823237,2.0,1.045687461658935,1.0,-0.2025502958328163,1.0,1.0
-0.7573056686823237,2.0,1.305968101424237,1.0,-0.4815850799641652,1.0,1.0
1.498565053188158,2.0,0.22018520757732263,1.0,-0.3267400920084955,0.0,1.0
0.9552323703199501,1.0,-1.4616176403557537,1.0,0.013935625896800788,0.0,1.0
-0.7573056686823237,0.0,0.05002520202787117,1.0,-0.7800976393475988,1.0,1.0
-0.7573056686823237,1.0,-1.484833684348791,1.0,0.8192685279216296,1.0,1.0
-0.7573056686823237,1.0,0.05002520202787117,1.0,-0.12629882356627337,1.0,0.0
-0.7573056686823237,1.0,0.15448893311773174,1.0,-0.3685979438222837,1.0,1.0
-0.7573056686823237,2.0,0.7492045812104113,0.0,-0.5925680159268419,1.0,0.0
-0.7573056686823237,2.0,1.357005360644959,1.0,0.5037927977098532,1.0,1.0
1.6727574010301929,2.0,0.8832761777328448,1.0,0.9276221509032796,0.0,1.0
-0.7573056686823237,0.0,-1.3919548664946628,1.0,-0.8658148898138641,1.0,0.0
1.280232185448301,1.0,-0.6875633495098332,1.0,1.5407005875738344,0.0,1.0
0.9552323703199501,1.0,0.2987577975782229,1.0,0.08052407590395153,0.0,1.0
-0.7573056686823237,0.0,-1.5239838145881084,1.0,-0.8779003701977325,1.0,0.0
